company;company_id;business_account_name;business_account_id;campaign_id;campaign;creative_id;article_title;sponsored_update_text;sponsored_date;viral;impressions;clicks;likes;shares;comments;follows;total_revenue;Imps ;Clics;Social Actions;Social Actions 2;revenue;Campaign total Budget;creative link;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;113651171;01_US_Digital Customer Experience_CPM;26810671;Forbes | Why You Should Welcome Difficult Customers...;From Content Loop, powered by Capgemini, the only continuous source of business and technology news...;2014-03-03 06:47:09;sponsored;1;0;0;0;0;0;0,01996; 	1   ; 	-     ; 	-     ; 	-     ; $US	0,01 ; $US	12 000,00 ;http://www.content-loop.com/why-you-should-welcome-difficult-customers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34734801;Fast Company | Your 5 Procrastination Excuses, Debunked...;http://lnkd.in/dNNbugu...;2014-08-25 04:37:54;sponsored;9494;19;0;0;0;0;209,62249; 	9 342   ; 	18   ; 	-     ; 	-     ; $US	161,61 ; $US	83 823,61 ;http://www.content-loop.com/5-procrastination-excuses-debunked/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34683051;MIT Technology Review | Sapphire Maker for Apple Declares Bankruptcy.....;MIT Technology Review | Sapphire Maker for Apple, GT Advanced Technologies, Declares Bankruptcy...;2014-08-25 04:37:54;sponsored;1550;3;0;0;0;0;32,26021; 	1 525   ; 	3   ; 	-     ; 	-     ; $US	25,07 ; $US	83 823,61 ;http://www.content-loop.com/sapphire-maker-apple-gt-advanced-technologies-declares-bankruptcy/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34683011;ReadWrite | Hewlett-Packard Is Going to Break Up With Itself...;http://lnkd.in/dmiv-4g...;2014-08-25 04:37:54;sponsored;1415;1;0;0;0;0;29,40644; 	1 394   ; 	1   ; 	-     ; 	-     ; $US	22,86 ; $US	83 823,61 ;http://www.content-loop.com/hewlett-packard-going-break/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34620141;Forbes | Ten Companies That Are Disrupting Their Industries Through......;Forbes | Ten Companies That Are Disrupting Their Industries Through Technology...;2014-08-25 04:37:54;sponsored;10356;32;2;2;1;0;220,2771; 	10 189   ; 	31   ; 	5   ; 	5   ; $US	171,69 ; $US	83 823,61 ;http://www.content-loop.com/ten-companies-disrupting-industries-technology/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34620141;Forbes | Ten Companies That Are Disrupting Their Industries Through......;Forbes | Ten Companies That Are Disrupting Their Industries Through Technology...;2014-08-25 04:37:54;viral;313;4;1;0;0;0;0; 	313   ; 	4   ; 	1   ; 	1   ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/ten-companies-disrupting-industries-technology/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34620081;FastCo | Here, There, Everywear: Five Wearable Gadgets Which Aren't......;Fast Company | Here, There, Everywear: Five Wearable Gadgets Which Aren't For Your Wrist Or Your Eye...;2014-08-25 04:37:54;sponsored;10380;8;0;0;0;0;220,90965; 	10 207   ; 	8   ; 	-     ; 	-     ; $US	172,09 ; $US	83 823,61 ;http://www.content-loop.com/everywear-five-wearable-gadgets-arent-wrist-eyes/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34585721;MIT Tech | Failure to Treat Workers With Respect Could Be Ubers......;MIT Technology Review | A Failure to Treat Workers with Respect Could Be Ubers Achilles Heel...;2014-08-25 04:37:54;sponsored;2524;10;0;0;0;0;51,06125; 	2 471   ; 	10   ; 	-     ; 	-     ; $US	39,77 ; $US	83 823,61 ;http://www.content-loop.com/failure-treat-workers-respect-ubers-achilles-heel/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34584111;The Daily Telegraph | Bitcoin will become the new gold'...;The Daily Telegraph | Bitcoin will become the new gold'...;2014-08-25 04:37:54;sponsored;2484;7;0;0;0;0;50,16773; 	2 439   ; 	7   ; 	-     ; 	-     ; $US	39,20 ; $US	83 823,61 ;http://www.content-loop.com/bitcoin-will-become-new-gold/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34454981;Fast Company | Is The Quantified Employee A Healthier Employee?...;http://lnkd.in/dyr5xr8...;2014-08-25 04:37:54;sponsored;8458;18;2;1;1;0;171,73733; 	8 297   ; 	16   ; 	4   ; 	4   ; $US	132,99 ; $US	83 823,61 ;http://www.content-loop.com/quantified-employee-healthier-employee/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34454981;Fast Company | Is The Quantified Employee A Healthier Employee?...;http://lnkd.in/dyr5xr8...;2014-08-25 04:37:54;viral;229;2;0;0;2;0;0; 	229   ; 	2   ; 	2   ; 	2   ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/quantified-employee-healthier-employee/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34454781;LifeHacker | The More You Pursue Happiness, the Further You May Get......;LifeHacker | The More You Pursue Happiness, the Further You May Get Away From It...;2014-08-25 04:37:54;sponsored;8515;27;3;0;0;0;172,6942; 	8 365   ; 	26   ; 	3   ; 	3   ; $US	133,93 ; $US	83 823,61 ;http://www.content-loop.com/pursue-happiness-may-get-away/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34454781;LifeHacker | The More You Pursue Happiness, the Further You May Get......;LifeHacker | The More You Pursue Happiness, the Further You May Get Away From It...;2014-08-25 04:37:54;viral;124;0;0;0;0;0;0; 	124   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/pursue-happiness-may-get-away/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34454661;Forbes | Ten Ways To Become A Digital Master Without Ever Setting......;Forbes | Ten Ways To Become A Digital Master Without Ever Setting Foot In Silicon Valley...;2014-08-25 04:37:54;sponsored;8487;18;1;0;1;0;172,05953; 	8 335   ; 	17   ; 	2   ; 	2   ; $US	133,37 ; $US	83 823,61 ;http://www.content-loop.com/ten-ways-become-digital-master-without-ever-setting-foot-silicon-valley/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34454661;Forbes | Ten Ways To Become A Digital Master Without Ever Setting......;Forbes | Ten Ways To Become A Digital Master Without Ever Setting Foot In Silicon Valley...;2014-08-25 04:37:54;viral;160;0;0;0;0;0;0; 	160   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/ten-ways-become-digital-master-without-ever-setting-foot-silicon-valley/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34324761;The Daily Telegraph | Meet Amelia: the computer that's after your job...;http://lnkd.in/dsteBju...;2014-08-25 04:37:54;sponsored;15553;25;1;0;1;1;325,86203; 	15 311   ; 	25   ; 	3   ; 	3   ; $US	253,05 ; $US	83 823,61 ;http://www.content-loop.com/meet-amelia-computer-thats-job/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34324761;The Daily Telegraph | Meet Amelia: the computer that's after your job...;http://lnkd.in/dsteBju...;2014-08-25 04:37:54;viral;103;2;0;0;0;0;0; 	103   ; 	2   ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/meet-amelia-computer-thats-job/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34324671;Forbes | Building A Cloud Business: Very Little Assembly Required...;Forbes | Building A Cloud Business: Very Little Assembly Required...;2014-08-25 04:37:54;sponsored;15605;9;1;0;0;0;327,83825; 	15 392   ; 	9   ; 	1   ; 	1   ; $US	255,01 ; $US	83 823,61 ;http://www.content-loop.com/building-cloud-business-little-assembly-required/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34324671;Forbes | Building A Cloud Business: Very Little Assembly Required...;Forbes | Building A Cloud Business: Very Little Assembly Required...;2014-08-25 04:37:54;viral;90;0;0;0;0;0;0; 	90   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/building-cloud-business-little-assembly-required/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34281091;Forbes | Motivating Employees Has Almost Nothing to do With Their......;Forbes | Motivating Employees Has Almost Nothing to do With Their Attitude, and Almost Everything to...;2014-08-25 04:37:54;sponsored;15524;86;5;1;1;0;326,13722; 	15 291   ; 	86   ; 	7   ; 	7   ; $US	253,35 ; $US	83 823,61 ;http://www.content-loop.com/motivating-employees-almost-nothing-attitude-almost-everything-feelings-ownership/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34281091;Forbes | Motivating Employees Has Almost Nothing to do With Their......;Forbes | Motivating Employees Has Almost Nothing to do With Their Attitude, and Almost Everything to...;2014-08-25 04:37:54;viral;741;7;1;0;0;0;0; 	741   ; 	7   ; 	1   ; 	1   ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/motivating-employees-almost-nothing-attitude-almost-everything-feelings-ownership/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34281031;FastCo | Secretive Amazon Lab To Develop Wearables and......;Fast Company | http://bit.ly/1uu8sIT...;2014-08-25 04:37:54;sponsored;15128;12;0;0;0;0;316,45; 	14 905   ; 	12   ; 	-     ; 	-     ; $US	245,88 ; $US	83 823,61 ;http://www.content-loop.com/secretive-amazon-lab-develop-wearables-household-devices/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34154681;Fast Company | 6 Things You Don't Realize You Should Negotiate At Work...;Powered by Content Loop...;2014-08-25 04:37:54;sponsored;675209;5341;52;5;8;20;20603,60371; 	672 844   ; 	5 328   ; 	85   ; 	86   ; $US	16 386,76 ; $US	83 823,61 ;http://www.content-loop.com/6-things-dont-realize-negotiate-work/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34154681;;;2014-08-25 04:37:54;viral;4207;74;3;0;0;0;0; 	4 207   ; 	74   ; 	3   ; 	3   ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/6-things-dont-realize-negotiate-work/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34120201;;;2014-08-25 04:37:54;sponsored;811791;7977;98;34;8;37;22737,71572; 	803 249   ; 	7 905   ; 	177   ; 	185   ; $US	17 764,82 ; $US	83 823,61 ;http://www.content-loop.com/top-10-ways-make-boss-love/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34120201;;;2014-08-25 04:37:54;viral;13904;210;12;2;0;1;0; 	13 904   ; 	210   ; 	15   ; 	15   ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/top-10-ways-make-boss-love/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34089531;The Daily Telegraph | How Google passed its driving test - just...;http://lnkd.in/dGXFZ8p...;2014-08-25 04:37:54;sponsored;5400;9;0;0;0;0;106,65561; 	5 328   ; 	9   ; 	-     ; 	-     ; $US	81,87 ; $US	83 823,61 ;http://www.content-loop.com/google-passed-driving-test-just/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;34089441;Fast Company | Why Bitcoin Is Poised To Win Big In Las Vegas...;http://lnkd.in/d-SQz6c...;2014-08-25 04:37:54;sponsored;5337;5;0;0;0;0;105,60865; 	5 277   ; 	5   ; 	-     ; 	-     ; $US	81,22 ; $US	83 823,61 ;http://www.content-loop.com/bitcoin-poised-win-big-las-vegas/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33969261;The Daily Telegraph | Apple's new 'iWatch' could land you in jail...;The Daily Telegraph | Apple's new 'iWatch' could land you two years in jail...;2014-08-25 04:37:54;sponsored;8096;21;1;0;1;0;160,12586; 	8 017   ; 	21   ; 	2   ; 	2   ; $US	123,35 ; $US	83 823,61 ;http://www.content-loop.com/apples-new-iwatch-land-two-years-jail/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33969261;The Daily Telegraph | Apple's new 'iWatch' could land you in jail...;The Daily Telegraph | Apple's new 'iWatch' could land you two years in jail...;2014-08-25 04:37:54;viral;282;0;0;0;0;0;0; 	282   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/apples-new-iwatch-land-two-years-jail/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33846571;Fast Company | The Upsides Of Being A Non-Technical CEO...;http://lnkd.in/dHbTj4Y...;2014-08-25 04:37:54;sponsored;5945;11;1;1;0;0;125,64829; 	5 890   ; 	11   ; 	2   ; 	2   ; $US	96,71 ; $US	83 823,61 ;http://www.content-loop.com/upsides-non-technical-ceo/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33846261;The Daily Telegraph | Sir Richard Branson: Want to be an entrepreneur?...;The Daily Telegraph | Sir Richard Branson: Want to be an entrepreneur? Start at primary school...;2014-08-25 04:37:54;sponsored;6105;3;0;0;0;0;128,51376; 	6 044   ; 	3   ; 	-     ; 	-     ; $US	98,78 ; $US	83 823,61 ;http://www.content-loop.com/sir-richard-branson-want-entrepreneur-start-primary-school/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33783531;ReadWrite | What Apple Didn't Announce...;ReadWrite | What Apple Didn't Announce...;2014-08-25 04:37:54;sponsored;15866;93;0;0;0;0;328,71916; 	15 603   ; 	91   ; 	-     ; 	-     ; $US	250,83 ; $US	83 823,61 ;http://www.content-loop.com/apple-didnt-announce/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33726401;Lifehacker | Everything Apple Announced Today That Actually Matters...;http://lnkd.in/dActcmP...;2014-08-25 04:37:54;sponsored;5408;19;0;0;0;0;112,78244; 	5 194   ; 	19   ; 	-     ; 	-     ; $US	83,56 ; $US	83 823,61 ;http://www.content-loop.com/everything-apple-announced-today-actually-matters/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33726151;ReadWrite | HowAnd WhyApples Trying To Take Over Your Life...;http://lnkd.in/dTm9c8H...;2014-08-25 04:37:54;sponsored;5345;20;0;0;0;0;111,25739; 	5 128   ; 	18   ; 	-     ; 	-     ; $US	82,35 ; $US	83 823,61 ;http://www.content-loop.com/apples-trying-take-life/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33662611;BI, Big Data & Analytics...;Our BI, Business Analytics & Big Data practice helps you turn shapeless data into actionable insight...;2014-08-25 04:37:54;sponsored;9789;10;0;0;0;1;219,05569; 	9 495   ; 	10   ; 	1   ; 	1   ; $US	164,12 ; $US	83 823,61 ;http://ow.ly/A15cU;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33662561;LifeHacker | How to Keep Going When You're Demotivated at Work...;http://lnkd.in/dcXRgzX...;2014-08-25 04:37:54;sponsored;316946;2264;37;12;11;3;6573,28201; 	310 938   ; 	2 207   ; 	63   ; 	65   ; $US	5 025,35 ; $US	83 823,61 ;http://www.content-loop.com/keep-going-youre-demotivated-work/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33662561;LifeHacker | How to Keep Going When You're Demotivated at Work...;http://lnkd.in/dcXRgzX...;2014-08-25 04:37:54;viral;5298;99;6;0;2;0;0; 	5 298   ; 	99   ; 	8   ; 	8   ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/keep-going-youre-demotivated-work/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33496881;ReadWrite | What Fashionistas Want In A Wearable...;http://lnkd.in/dyP3cX3...;2014-08-25 04:37:54;sponsored;20341;29;1;0;1;0;413,0501; 	19 587   ; 	29   ; 	2   ; 	2   ; $US	307,34 ; $US	83 823,61 ;http://www.content-loop.com/fashionistas-want-wearable/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33496881;ReadWrite | What Fashionistas Want In A Wearable...;http://lnkd.in/dyP3cX3...;2014-08-25 04:37:54;viral;76;0;0;0;0;0;0; 	76   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/fashionistas-want-wearable/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33496811;Forbes | Technology Companies Need To Give Us All A Better Default...;http://lnkd.in/dN5iJzi...;2014-08-25 04:37:54;sponsored;17105;18;1;0;0;1;347,14603; 	16 492   ; 	17   ; 	2   ; 	2   ; $US	258,56 ; $US	83 823,61 ;http://www.content-loop.com/technology-companies-need-give-us-better-default/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33496811;Forbes | Technology Companies Need To Give Us All A Better Default...;http://lnkd.in/dN5iJzi...;2014-08-25 04:37:54;viral;42;0;0;0;0;0;0; 	42   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	83 823,61 ;http://www.content-loop.com/technology-companies-need-give-us-better-default/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33426791;LifeHacker | Find Your Optimal Work Environment and Boost Productivity...;LifeHacker | How to Find Your Optimal Work Environment and Boost Productivity...;2014-08-25 04:37:54;sponsored;4140;11;0;0;0;0;80,99753; 	4 002   ; 	10   ; 	-     ; 	-     ; $US	60,45 ; $US	83 823,61 ;http://www.content-loop.com/find-optimal-work-environment-boost-productivity/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;117337571;02 Bis_US_Dir+_Csize 500+_CPM;33426631;ReadWrite | The Internet Of Things Will Be Huge, And So Will Hadoop...;http://lnkd.in/dhxVb_k...;2014-08-25 04:37:54;sponsored;4141;8;0;0;0;0;80,66527; 	4 008   ; 	8   ; 	-     ; 	-     ; $US	60,29 ; $US	83 823,61 ;http://www.content-loop.com/internet-things-will-huge-will-hadoop/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
