DEPARTEMENT,SPECIALISTES,ANATOMIE,ANESTHESIE,BIOLOGIE,CARDIOLOGIE,CHIRURGIE,STOMATOLOGIE,TRAUMATOLOGIE,CHIR_INFANT,CHIR_PLASTIQUE,CHIR_CARDIO,CHIR_UROLOGIQUE,CHIR_VASCULAIRE,CHIR_DISGESTIVE,DERMATOLOGIE,ENDOCRINOLOGIE,GENETIQUE,GERIATRIE,GYNECOLOGIE,OBSTETRIQUE,HEMATOLOGIE,HEPATOLOGIE,MEDECINE_NUCLEAIRE,READAPTATION,NEPHROLOGIE,NEURO_CHIRURGIE,NEUROLOGIE,ORL,ONCOLOGIE,OPHTALMOLOGIE,PEDIATRIE,PNEUMOLOGIE,PSYCHIATRIE,RADIOLOGIE,RADIO_THERAPIE,REANIMATION,RHUMATOLOGIE,SPECIALITE,DEPASSEMENT
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIR_INFANT,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,STOMATOLOGIE,316.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIR_PLASTIQUE,11.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIR_CARDIO,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIR_VASCULAIRE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIR_DISGESTIVE,28.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIRURGIE,24.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,NEURO_CHIRURGIE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,CHIR_UROLOGIQUE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,TRAUMATOLOGIE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,DERMATOLOGIE,9.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,MEDECINE_NUCLEAIRE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,RADIO_THERAPIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,RADIOLOGIE,8.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,GYNECOLOGIE,75.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,OBSTETRIQUE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,HEPATOLOGIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,HEMATOLOGIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,ONCOLOGIE,20.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,MEDECINE_INTERNE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,ORL,6.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,GENETIQUE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,PEDIATRIE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,PNEUMOLOGIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,RHUMATOLOGIE,0.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,OPHTALMOLOGIE,10.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,READAPTATION,8.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,NEUROLOGIE,40.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,PSYCHIATRIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,NEPHROLOGIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,ANATOMIE,
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,ENDOCRINOLOGIE,89.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,GERIATRIE,19.0
ALPES-MARITIMES,260.7,0.1,24.7,8.3,16.8,8.1,2.7,6.4,0.6,0.5,0.8,2.6,1.4,1.6,12.3,4.9,0.5,2.0,13.2,24.6,1.9,8.2,1.9,3.1,2.7,0.7,4.2,7.4,1.9,14.3,91.0,6.2,32.1,19.6,1.6,0.1,5.8,BIOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,ANESTHESIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,REANIMATION,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CARDIOLOGIE,30.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIR_INFANT,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,STOMATOLOGIE,23.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIR_PLASTIQUE,10.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIR_CARDIO,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIR_VASCULAIRE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIR_DISGESTIVE,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIRURGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,NEURO_CHIRURGIE,29.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,CHIR_UROLOGIQUE,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,TRAUMATOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,DERMATOLOGIE,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,MEDECINE_NUCLEAIRE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,RADIO_THERAPIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,RADIOLOGIE,39.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,GYNECOLOGIE,41.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,OBSTETRIQUE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,HEPATOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,HEMATOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,ONCOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,MEDECINE_INTERNE,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,ORL,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,GENETIQUE,9.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,PEDIATRIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,PNEUMOLOGIE,0.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,RHUMATOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,OPHTALMOLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,READAPTATION,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,NEUROLOGIE,252.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,PSYCHIATRIE,15.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,NEPHROLOGIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,ANATOMIE,
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,ENDOCRINOLOGIE,53.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,GERIATRIE,20.0
ARDECHE,117.5,0.0,12.5,2.5,6.3,7.8,0.9,5.6,0.0,0.0,0.0,1.3,0.6,0.3,3.8,0.9,0.0,1.9,7.3,12.5,0.0,3.4,0.0,1.3,1.6,0.0,1.3,5.3,0.3,4.4,39.2,5.6,13.8,7.8,0.0,0.3,2.8,BIOLOGIE,0.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,ANESTHESIE,0.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,REANIMATION,11.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,CARDIOLOGIE,0.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,CHIR_INFANT,0.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,STOMATOLOGIE,97.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,CHIR_PLASTIQUE,98.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,CHIR_CARDIO,16.0
ARDENNES,92.0,0.0,9.2,1.1,5.0,5.7,0.7,2.8,0.0,0.0,0.0,0.7,0.7,0.4,2.1,1.1,0.0,2.5,7.6,8.5,0.7,2.8,0.7,1.8,1.4,0.0,0.7,2.5,0.0,3.9,35.4,2.8,9.2,7.8,0.7,0.4,2.5,CHIR_VASCULAIRE,
